NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
4,1269200,98,10,1,1,1,0.01,6,0.01,1,1,0.0,[2, 0, 3, 1],
4,504700,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[2, 0, 3, 1],
4,27900,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[1, 3, 0, 2],
4,1551900,177,10,1,1,1,0.01,6,0.01,1,2,0.0,[2, 0, 3, 1],
4,725400,187,10,1,1,1,0.01,6,0.01,1,2,0.0,[2, 0, 3, 1],
4,552100,98,10,1,1,1,0.01,6,0.01,1,2,0.0,[2, 0, 3, 1],
4,563200,0,10,1,2,1,0.01,6,0.01,1,3,4.0,[2, 0, 3, 1],
4,1125600,36,10,1,2,1,0.01,6,0.01,1,3,4.0,[1, 3, 0, 2],
4,3527300,244,10,1,2,1,0.01,6,0.01,1,3,4.0,[1, 3, 0, 2],
4,25400,0,10,1,2,1,0.01,6,0.01,1,3,4.0,[2, 0, 3, 1],
4,5420100,396,10,1,2,1,0.01,6,0.01,1,3,4.0,[1, 3, 0, 2],
4,435700,0,10,1,2,1,0.01,6,0.01,1,5,10.0,[2, 0, 3, 1],
4,1126600,36,10,1,2,1,0.01,6,0.01,1,5,10.0,[1, 3, 0, 2],
4,780800,45,10,1,2,1,0.01,6,0.01,1,5,10.0,[2, 0, 3, 1],
4,532300,33,10,1,2,1,0.01,6,0.01,1,5,10.0,[1, 3, 0, 2],
4,22800,0,10,1,2,1,0.01,6,0.01,1,5,10.0,[1, 3, 0, 2],
4,363800,0,10,1,2,1,0.01,6,0.01,1,6,1.0,[2, 0, 3, 1],
4,966300,36,10,1,2,1,0.01,6,0.01,1,6,1.0,[1, 3, 0, 2],
4,769600,45,10,1,2,1,0.01,6,0.01,1,6,1.0,[2, 0, 3, 1],
4,801400,56,10,1,2,1,0.01,6,0.01,1,6,1.0,[1, 3, 0, 2],
4,19600,0,10,1,2,1,0.01,6,0.01,1,6,1.0,[2, 0, 3, 1],
4,407500,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[2, 0, 3, 1],
4,103100,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[1, 3, 0, 2],
4,3775500,177,10,1,1,1,0.01,6,0.01,2,1,0.0,[2, 0, 3, 1],
4,2204700,187,10,1,1,1,0.01,6,0.01,2,1,0.0,[2, 0, 3, 1],
4,667000,98,10,1,1,1,0.01,6,0.01,2,1,0.0,[2, 0, 3, 1],
4,427400,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[2, 0, 3, 1],
4,53900,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[1, 3, 0, 2],
4,4660300,177,10,1,1,1,0.01,6,0.01,2,2,0.0,[2, 0, 3, 1],
4,3379100,187,10,1,1,1,0.01,6,0.01,2,2,0.0,[2, 0, 3, 1],
4,880000,98,10,1,1,1,0.01,6,0.01,2,2,0.0,[2, 0, 3, 1],
4,446900,0,10,1,2,1,0.01,6,0.01,2,3,4.0,[2, 0, 3, 1],
4,1754100,36,10,1,2,1,0.01,6,0.01,2,3,4.0,[1, 3, 0, 2],
4,4267900,244,10,1,2,1,0.01,6,0.01,2,3,4.0,[1, 3, 0, 2],
4,27100,0,10,1,2,1,0.01,6,0.01,2,3,4.0,[2, 0, 3, 1],
4,7988400,396,10,1,2,1,0.01,6,0.01,2,3,4.0,[1, 3, 0, 2],
4,522900,0,10,1,2,1,0.01,6,0.01,2,5,10.0,[2, 0, 3, 1],
4,1774300,36,10,1,2,1,0.01,6,0.01,2,5,10.0,[1, 3, 0, 2],
4,820800,45,10,1,2,1,0.01,6,0.01,2,5,10.0,[2, 0, 3, 1],
4,749000,33,10,1,2,1,0.01,6,0.01,2,5,10.0,[1, 3, 0, 2],
4,28600,0,10,1,2,1,0.01,6,0.01,2,5,10.0,[1, 3, 0, 2],
4,597800,0,10,1,2,1,0.01,6,0.01,2,6,1.0,[2, 0, 3, 1],
4,1386800,36,10,1,2,1,0.01,6,0.01,2,6,1.0,[1, 3, 0, 2],
4,751500,45,10,1,2,1,0.01,6,0.01,2,6,1.0,[2, 0, 3, 1],
4,765700,56,10,1,2,1,0.01,6,0.01,2,6,1.0,[1, 3, 0, 2],
4,23400,0,10,1,2,1,0.01,6,0.01,2,6,1.0,[2, 0, 3, 1],
4,425500,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 0, 3, 1],
4,22700,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[1, 3, 0, 2],
4,22000,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 0, 3, 1],
4,25600,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 0, 3, 1],
4,957300,73,10,1,1,2,0.01,2,0.01,1,1,0.0,[1, 3, 0, 2],
4,610400,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 0, 3, 1],
4,58100,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[1, 3, 0, 2],
4,30000,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 0, 3, 1],
4,31400,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 0, 3, 1],
4,183500,7,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 0, 3, 1],
4,476300,0,10,1,2,2,0.01,2,0.01,1,3,4.0,[2, 0, 3, 1],
4,60000,0,10,1,2,2,0.01,2,0.01,1,3,4.0,[2, 0, 3, 1],
4,306500,5,10,1,2,2,0.01,2,0.01,1,3,4.0,[2, 0, 3, 1],
4,29800,0,10,1,2,2,0.01,2,0.01,1,3,4.0,[2, 0, 3, 1],
4,585400,15,10,1,2,2,0.01,2,0.01,1,3,4.0,[2, 0, 3, 1],
4,401400,0,10,1,2,2,0.01,2,0.01,1,5,10.0,[2, 0, 3, 1],
4,30800,0,10,1,2,2,0.01,2,0.01,1,5,10.0,[2, 0, 3, 1],
4,236500,5,10,1,2,2,0.01,2,0.01,1,5,10.0,[2, 0, 3, 1],
4,19200,0,10,1,2,2,0.01,2,0.01,1,5,10.0,[2, 0, 3, 1],
4,953700,39,10,1,2,2,0.01,2,0.01,1,5,10.0,[2, 0, 3, 1],
4,458200,0,10,1,2,2,0.01,2,0.01,1,6,1.0,[2, 0, 3, 1],
4,27400,0,10,1,2,2,0.01,2,0.01,1,6,1.0,[2, 0, 3, 1],
4,2581000,113,10,1,2,2,0.01,2,0.01,1,6,1.0,[2, 0, 3, 1],
4,758200,78,10,1,2,2,0.01,2,0.01,1,6,1.0,[2, 0, 3, 1],
4,41000,0,10,1,2,2,0.01,2,0.01,1,6,1.0,[2, 0, 3, 1],
4,452100,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 0, 3, 1],
4,44600,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[1, 3, 0, 2],
4,33700,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 0, 3, 1],
4,63500,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 0, 3, 1],
4,1984000,73,10,1,1,2,0.01,2,0.01,2,1,0.0,[1, 3, 0, 2],
4,383300,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 0, 3, 1],
4,57100,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[1, 3, 0, 2],
4,46100,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 0, 3, 1],
4,64000,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 0, 3, 1],
