NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
6,43500,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[2, 5, 1, 4, 0, 3],
6,26300,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[2, 5, 1, 4, 0, 3],
6,19800,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3],
6,50200,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3],
6,6507200,499,10,1,1,2,0.01,2,0.01,1,1,0.0,[4, 2, 0, 5, 3, 1],
6,2782900,244,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
6,649700,87,10,1,1,2,0.01,2,0.01,1,1,0.0,[3, 0, 4, 1, 5, 2],
6,736700,88,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
6,1260200,125,10,1,1,2,0.01,2,0.01,1,1,0.0,[1, 3, 5, 0, 2, 4],
6,7610800,499,10,1,1,2,0.01,2,0.01,1,2,0.0,[4, 2, 0, 5, 3, 1],
6,400600,85,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 5, 1, 4, 0, 3],
6,2515800,354,10,1,1,2,0.01,2,0.01,1,2,0.0,[4, 2, 0, 5, 3, 1],
6,2106700,292,10,1,1,2,0.01,2,0.01,1,2,0.0,[4, 2, 0, 5, 3, 1],
6,8120100,583,10,1,2,2,0.01,2,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,1102100,93,10,1,2,2,0.01,2,0.01,1,3,6.0,[3, 0, 4, 1, 5, 2],
6,5611600,714,10,1,2,2,0.01,2,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,40000,0,10,1,2,2,0.01,2,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,4187700,167,10,1,2,2,0.01,2,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,3042500,174,10,1,2,2,0.01,2,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,6075500,571,10,1,2,2,0.01,2,0.01,1,5,21.0,[1, 3, 5, 0, 2, 4],
6,62400,5,10,1,2,2,0.01,2,0.01,1,5,21.0,[1, 3, 5, 0, 2, 4],
6,1681900,201,10,1,2,2,0.01,2,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,6268300,910,10,1,2,2,0.01,2,0.01,1,6,1.0,[1, 3, 5, 0, 2, 4],
6,5053300,684,10,1,2,2,0.01,2,0.01,1,6,1.0,[3, 0, 4, 1, 5, 2],
6,900500,128,10,1,2,2,0.01,2,0.01,1,6,1.0,[3, 0, 4, 1, 5, 2],
6,3672200,554,10,1,2,2,0.01,2,0.01,1,6,1.0,[1, 3, 5, 0, 2, 4],
6,8905300,499,10,1,1,2,0.01,2,0.01,2,1,0.0,[4, 2, 0, 5, 3, 1],
6,4488600,244,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 5, 1, 4, 0, 3],
6,1369400,87,10,1,1,2,0.01,2,0.01,2,1,0.0,[3, 0, 4, 1, 5, 2],
6,1088000,88,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 5, 1, 4, 0, 3],
